day,year,deltaT_pile_C,mean_pore_pressure_kPa,max_abs_pore_pressure_kPa,axial_thermal_force_kN,thermal_head_displacement_mm,settlement_mechanical_only_mm,settlement_thermo_mechanical_mm,settlement_THM_mm,consolidation_potential_mm,cyclic_settlement_index_mm,allowable_settlement_mm,TM_serviceability_ratio,THM_serviceability_ratio
2002.0,5.4811772758384665,1.0619204153376172,-1.4131111166297778,9.985472812745828,50.767881255133844,0.14505108930038238,11.538461538461538,11.683512627761921,13.294153607011003,1.607070099368228,0.0035708798808534504,25.0,0.46734050511047687,0.5317661442804401
2004.0,5.486652977412731,0.753871981367439,-3.162737072226641,10.47068872047744,36.040820648001784,0.10297377328000508,11.538461538461538,11.641435311741544,12.654241972906044,1.0110367845574653,0.0017698766070351445,25.0,0.46565741246966175,0.5061696789162418
2006.0,5.492128678986996,0.44493128201931903,-4.909008089870861,10.94351176409073,21.27110296214596,0.0607745798918456,11.538461538461538,11.599236118353383,12.458569616083428,0.8587327676476489,0.0006007300823960552,25.0,0.4639694447341353,0.49834278464333714
2008.0,5.49760438056126,0.13546397233377694,-6.649856917475328,11.403382321206522,6.476209292580033,0.01850345512165723,11.538461538461538,11.556964993583195,11.55701748802825,0.0,5.249444505541116e-05,25.0,0.4622785997433278,0.46228069952113005
2010.0,5.503080082135524,-0.17416366936489538,-8.38322272124852,11.849756099708006,-8.326349467972403,-0.023789569908492573,11.538461538461538,11.514671968553046,11.514759877483597,0.0,8.790893055168955e-05,25.0,0.46058687874212184,0.46059039509934385
2012.0,5.508555783709788,-0.483585174987349,-10.107053524848178,12.28210478195274,-23.119053354573154,-0.0660544381559233,11.538461538461538,11.472407100305615,11.473120667344485,0.0,0.0007135670388699298,25.0,0.4588962840122246,0.45892482669377943
2014.0,5.514031485284052,-0.792434320421854,-11.819308638047671,12.699916650075988,-37.88439406627186,-0.10824112590363387,11.538461538461538,11.430220412557905,11.432185287115251,0.0,0.001964874557346965,25.0,0.4572088165023162,0.45728741148461005
2016.0,5.519507186858316,-1.1003455589891689,-13.517961072050163,14.06682748637633,-52.60489568854902,-0.15029970196728287,11.538461538461538,11.388161836494255,11.39201475162343,0.0,0.0038529151291741004,25.0,0.4555264734597702,0.4556805900649372
2018.0,5.5249828884325805,-1.4069544540946564,-15.200999938580319,17.094028003129125,-67.26313537738136,-0.19218038679251812,11.538461538461538,11.34628115166902,11.352661190361125,0.0,0.006380038692106088,25.0,0.4538512460667608,0.454106447614445
2020.0,5.530458590006845,-1.711898110567173,-16.866432829923713,20.10210583242307,-81.84176398052489,-0.2338336113729282,11.538461538461538,11.30462792708861,11.314170668144998,0.0,0.009542741056387687,25.0,0.4521851170835444,0.4525668267257999
2022.0,5.535934291581109,-2.014815604173553,-18.512288177092955,23.087499724637812,-96.3235265715776,-0.27521007591879315,11.538461538461538,11.263251462542746,11.276584212396362,0.0,0.013332749853615924,25.0,0.45053005850170985,0.4510633684958545
2024.0,5.541409993155373,-2.3153484087997795,-20.136617583326323,26.046675279160684,-110.69128287249194,-0.31626080820711977,11.538461538461538,11.222200730254418,11.239938318249784,0.0,0.017737587995365713,25.0,0.44888802921017673,0.44959753272999137
2026.0,5.546885694729637,-2.613140820794421,-21.73749813016399,28.976129127623004,-124.92802754042195,-0.3569372215440627,11.538461538461538,11.181524316917475,11.204265248381235,0.0,0.022740931463760602,25.0,0.447260972676699,0.4481706099352494
