day,year,deltaT_pile_C,mean_pore_pressure_kPa,max_abs_pore_pressure_kPa,axial_thermal_force_kN,thermal_head_displacement_mm,settlement_mechanical_only_mm,settlement_thermo_mechanical_mm,settlement_THM_mm,consolidation_potential_mm,cyclic_settlement_index_mm,allowable_settlement_mm,TM_serviceability_ratio,THM_serviceability_ratio
1104.0,3.02258726899384,1.1315525415035284,12.033491840501133,12.307910766333015,71.97088591213428,0.1308561562038805,11.666666666666666,11.797522822870546,11.800431093796902,0.0,0.002908270926357415,15.0,0.7865015215247031,0.7866954062531268
1106.0,3.028062970568104,1.4033007504342128,13.522241867343396,14.633826272460995,89.25506726865339,0.16228194048846073,11.666666666666666,11.828948607155127,11.83347429872845,0.0,0.004525691573324453,15.0,0.7885965738103418,0.7888982865818968
1108.0,3.033538672142368,1.6733880451708572,14.994349767367831,17.298505391507305,106.43360839939011,0.19351565163525475,11.666666666666666,11.86018231830192,11.866680955501387,0.0,0.0064986371994664605,15.0,0.790678821220128,0.7911120637000925
1110.0,3.0390143737166326,1.9414947566607625,16.448074386616636,19.941249091849127,123.48617718181576,0.22452032214875595,11.666666666666666,11.891186988815422,11.900008655393274,0.0,0.008821666577851528,15.0,0.7927457992543615,0.7933339103595516
1112.0,3.0444900752908968,2.2073035600236692,17.881696324761858,22.55893074595895,140.39259059135432,0.2552592556206442,11.666666666666666,11.92192592228731,11.933413008552265,0.0,0.011487086264954472,15.0,0.7947950614858207,0.7955608672368176
1114.0,3.049965776865161,2.4704998501300364,19.29351997016845,25.14845338807458,157.13283858953645,0.2856960701627936,11.666666666666666,11.95236273682946,11.966847848496291,0.0,0.014485111666830565,15.0,0.7968241824552974,0.7977898565664194
1116.0,3.055441478439425,2.7307721139602883,20.681875506801436,27.706753379696025,173.68710780741137,0.31579474146802067,11.666666666666666,11.982461408134686,12.000265402604256,0.0,0.017803994469570733,15.0,0.7988307605423124,0.8000176935069504
1118.0,3.060917180013689,2.987812299304559,22.04512089060343,30.230804035639522,190.03580499620085,0.34551964544763797,11.666666666666666,12.012186312114304,12.033616446460067,0.0,0.02143013434576416,15.0,0.8008124208076203,0.8022410964306712
1120.0,3.0663928815879533,3.2413161793660237,23.381643793000062,32.71761920635167,206.15958021740667,0.3748356003952849,11.666666666666666,12.04150226706195,12.066850451162622,0.0,0.025348184100672487,15.0,0.8027668178041301,0.8044566967441749
1122.0,3.0718685831622174,3.4909837128367323,24.68986350923579,35.16425681224824,222.03934974495212,0.4037079086271857,11.666666666666666,12.070374575293851,12.09991572853911,0.0,0.029541153245258515,15.0,0.8046916383529233,0.8066610485692739
1124.0,3.077344284736482,3.7365193990194294,25.9682328292794,37.56782232589115,237.65631865223057,0.43210239754951013,11.666666666666666,12.098769064216176,12.132759577017705,0.0,0.0339905128015287,15.0,0.8065846042810784,0.808850638467847
1126.0,3.082819986310746,3.977632627575502,27.215239869087565,39.92547219788671,252.99200305735576,0.45998546010428326,11.666666666666666,12.12665212677095,12.165328429691598,0.0,0.038676302920648734,15.0,0.8084434751180632,0.8110218953127732
1128.0,3.0882956878850103,4.214038022484426,28.429409860054914,42.23441722244358,268.0282520002425,0.4873240945458955,11.666666666666666,12.153990761212562,12.19756800537611,0.0,0.04357724416354865,15.0,0.8102660507475041,0.8131712003584074
1130.0,3.0937713894592744,4.445455779808379,29.609306894537355,44.49192583861469,282.74726892567287,0.5140859435012234,11.666666666666666,12.18075261016789,12.229423463002442,0.0,0.048670852834553205,15.0,0.8120501740111926,0.8152948975334962
1132.0,3.0992470910335386,4.671611998861604,30.753535625378863,46.69532736330956,297.1316327468808,0.5402393322670561,11.666666666666666,12.206905998933722,12.2608395593902,0.0,0.05393356045647761,15.0,0.8137937332622481,0.8173893039593467
1134.0,3.1047227926078027,4.8922390063928365,31.86074291743166,48.84201515225299,311.1643184647419,0.5657533062995308,11.666666666666666,12.232419972966197,12.291760810234996,0.0,0.059340837268798886,15.0,0.8154946648644131,0.819450720682333
1136.0,3.1101984941820673,5.107075673397319,32.92961944911666,50.92944968515139,324.8287173181774,0.5905976678512317,11.666666666666666,12.257264334517897,12.322131654001769,0.0,0.06486731948387209,15.0,0.8171509556345264,0.8214754436001179
1138.0,3.1156741957563314,5.315867724182841,33.95890126212491,52.955161571409064,338.1086564418866,0.6147430117125211,11.666666666666666,12.281409678379188,12.351896618308311,0.0,0.07048693992912408,15.0,0.8187606452252791,0.8234597745538874
1140.0,3.1211498973305956,5.518368037324704,34.947371257430135,54.916754472844175,350.9884180081851,0.638160760014882,11.666666666666666,12.304827426681548,12.381000488304863,0.0,0.07617306162331434,15.0,0.8203218284454366,0.8254000325536576
