case_id,decision_class,thermal_drainage_ratio,thermal_pore_pressure_ratio,head_restraint_ratio,service_margin_index,max_TM_serviceability_ratio,max_THM_serviceability_ratio,tm_thm_decision_gap
67,False Safe,0.948793620020898,1.6399743986874757,0.3657623873431462,-0.48881650083374484,0.9203926859294672,1.4888165008337448,0.5684238149042776
68,False Safe,0.8562337789433511,1.6447465872821927,0.252200053353692,-0.39672970261071083,0.8272629297388256,1.3967297026107108,0.5694667728718852
69,Unsafe-Unsafe,1.0923469534872474,1.633297072524221,0.5617113164977128,-0.28833472163523566,1.0003178785250106,1.2883347216352357,0.288016843110225
70,Unsafe-Unsafe,5.755250820339249,1.5816413556524134,0.5546506196870392,-0.47378561611367775,1.2379434874527158,1.4737856161136778,0.235842128660962
71,Unsafe-Unsafe,1.7292360327122813,1.6134365979700442,0.47105407437587415,-0.621383241208741,1.0637959983046135,1.621383241208741,0.5575872429041275
72,Safe-Safe,1.311742782507419,1.6247631104496623,0.5626803581932667,0.07240099461637617,0.6853717799092788,0.9275990053836238,0.24222722547434505
73,Safe-Safe,5.334913839234739,1.5828502961566173,0.5352224370769227,0.050421452164063796,0.7841870060273234,0.9495785478359362,0.16539154180861282
74,Safe-Safe,1.961733160140762,1.6087170071580001,0.5371539453217108,0.2097596611613749,0.603279696074411,0.7902403388386251,0.1869606427642141
75,Safe-Safe,1.4094788510568046,1.6217066454299578,0.336911332944112,0.14508037560715747,0.4730823435225389,0.8549196243928425,0.3818372808703036
76,False Safe,3.8878547416200786,1.588840055182752,0.47667277244986794,-0.15813837826405996,0.8534536229723222,1.15813837826406,0.3046847552917378
77,False Safe,1.1331617744583704,1.631561269172688,0.5359990997880233,-0.10718387778986593,0.8875345932887696,1.107183877789866,0.21964928450109633
78,False Safe,1.4639007998829625,1.6201230601416967,0.4390943848971782,-0.19411684625972692,0.7587698284435147,1.194116846259727,0.4353470178162122
79,False Safe,3.0942641114986515,1.5944202885483802,0.44465640233863685,-0.33905061609446063,0.9175227140427425,1.3390506160944606,0.4215279020517181
80,Unsafe-Unsafe,5.497912059918533,1.582361071614774,0.35781580158217113,-0.48363654700558967,1.2308316956542855,1.4836365470055897,0.25280485135130415
81,Unsafe-Unsafe,1.428657196677004,1.6211393505667755,0.3304905057232624,-0.36430027584649305,1.0603766725742862,1.364300275846493,0.3039236032722068
82,False Safe,1.3198341486790828,1.624499143973172,0.4036921934200452,-0.26249288904026,0.6527541470200207,1.26249288904026,0.6097387420202394
83,Safe-Safe,2.730831010265231,1.5979084312585403,0.5620694106504583,0.22086887368065744,0.6489442909297246,0.7791311263193426,0.13018683538961795
84,False Safe,4.05495159687894,1.5879311849045148,0.4062807408997021,-0.12449200542855543,0.9196895357194762,1.1244920054285554,0.20480246970907923
85,False Safe,4.214632546675016,1.58714428541761,0.44251746507769846,-0.1491222414802036,0.8739825535489674,1.1491222414802036,0.2751396879312362
86,Unsafe-Unsafe,2.4842594198814467,1.6007651420859792,0.42570931364247616,-0.9342182315691427,1.6323832181128632,1.9342182315691427,0.3018350134562795
87,False Safe,7.3251095862882405,1.5782888255851546,0.4503585445958994,-0.05480629138623394,0.9678667774174712,1.054806291386234,0.08693951396876276
88,False Safe,2.2974225231015497,1.6032677270881897,0.4536370350826298,-0.0009679910907443023,0.6003454042673453,1.0009679910907443,0.400622586823399
89,Safe-Safe,2.4137944945545544,1.601671117760168,0.5713719206241293,0.3365218025229215,0.5223866481337736,0.6634781974770785,0.14109154934330492
90,False Safe,2.33849613219861,1.6026892069509628,0.3513588235477947,-0.19884143603760251,0.6347305543412578,1.1988414360376025,0.5641108816963447
91,False Safe,1.4289341499062542,1.6211312329290022,0.3185124838579859,-0.05897606152223567,0.6799479751219398,1.0589760615222357,0.37902808640029584
92,Safe-Safe,7.3832866092145215,1.5781905781117849,0.5116908242690973,0.3189667060609752,0.5810509634557333,0.6810332939390248,0.09998233048329153
93,False Safe,1.690918042964113,1.6143074047877697,0.39306155675164356,-0.3847459454485649,0.8018066030855653,1.3847459454485649,0.5829393423629996
94,False Safe,1.058229125102036,1.6348025368893055,0.45086337906507834,-0.3822566105218317,0.8021954388684193,1.3822566105218317,0.5800611716534124
95,Safe-Safe,6.101836163910155,1.580761979374121,0.4048184397122943,0.22624935362239462,0.624732661072327,0.7737506463776054,0.14901798530527843
96,Safe-Safe,3.5445175418697175,1.590980664422023,0.5234019797234722,0.10955499201596741,0.7778834163828597,0.8904450079840326,0.11256159160117285
97,False Safe,5.7430352966473235,1.5816741581378218,0.5378669282538054,-0.1338035470758725,0.9742039759793064,1.1338035470758725,0.15959957109656608
98,Safe-Safe,7.981996219363232,1.5772588004771406,0.3461072778305263,0.3450157102336532,0.5176645464459032,0.6549842897663468,0.1373197433204436
99,False Safe,2.2424340651043706,1.6040693977838287,0.2947208169662151,-0.31964546510657854,0.704636981695423,1.3196454651065785,0.6150084834111555
100,False Safe,0.9242238706794715,1.6412071509091097,0.42380956286458465,-0.18207752956175183,0.8920711882647231,1.1820775295617518,0.29000634129702874
101,Safe-Safe,7.963351572805749,1.5772858027931547,0.39550712478598127,0.14934535151976835,0.7944742052160667,0.8506546484802316,0.056180443264164937
102,False Safe,1.6430236081809397,1.6154376701289266,0.41068654378373715,-0.03657907680383721,0.7607643063323173,1.0365790768038372,0.2758147704715199
103,Unsafe-Unsafe,4.532989706829183,1.5857265550714046,0.46271826322473814,-0.7203656710805666,1.6000772897487232,1.7203656710805666,0.12028838133184339
104,Safe-Safe,1.4086969568152228,1.6217299916720225,0.4062560955872134,0.02482172466860011,0.6198350854429971,0.9751782753313999,0.35534318988840274
105,Unsafe-Unsafe,2.6317285672047253,1.5990020108162133,0.3924043510067007,-0.18679037756079264,1.007302791841563,1.1867903775607926,0.17948758571922974
106,Unsafe-Unsafe,2.479492941237635,1.6008250654676113,0.44468009996483226,-0.5156280223300411,1.2263521924958356,1.5156280223300411,0.2892758298342055
107,False Safe,2.3415288081606573,1.6026471563759932,0.5307368404015899,-0.28634566815677887,0.8624592174975273,1.2863456681567789,0.42388645065925157
108,Unsafe-Unsafe,2.5112633806089564,1.6004292600248076,0.398171620738341,-0.9702566717026708,1.4130604140759984,1.9702566717026708,0.5571962576266725
109,Unsafe-Unsafe,6.250292298394392,1.5804133291603681,0.5388668980601737,-0.33923518639105277,1.1504672544073458,1.3392351863910528,0.188767931983707
110,False Safe,0.9793357520878648,1.6384782123314667,0.27014225471684905,-0.09865326457412449,0.7798053594471734,1.0986532645741245,0.31884790512695105
111,Safe-Safe,6.349222009246677,1.5801895051813526,0.3261696777047317,0.2037609241932241,0.7323325852287677,0.7962390758067759,0.06390649057800823
112,False Safe,1.5040998696485846,1.619003838637135,0.2751001266854393,-0.2092555721908358,0.586451998544036,1.2092555721908358,0.6228035736467998
113,False Safe,0.8445661996104148,1.645371378736796,0.5448250830247894,-0.6110105537480963,0.9054178241104512,1.6110105537480963,0.7055927296376451
114,False Safe,0.9923813511812402,1.6378515510431866,0.5659441894961712,-0.6530145629991244,0.5769412398172631,1.6530145629991244,1.0760733231818613
115,False Safe,6.185644817863087,1.5805632229090365,0.5165846217283858,-0.21259951218905782,0.9932266600047185,1.2125995121890578,0.21937285218433933
116,False Safe,4.3947583014867195,1.5863191421957339,0.4149672920434402,-0.1824048852915292,0.9478862725970099,1.1824048852915292,0.23451861269451935
117,False Safe,6.390520408029994,1.5800979985005619,0.4433104365865062,-0.06706969502966853,0.8523182625837281,1.0670696950296685,0.21475143244594042
118,Unsafe-Unsafe,1.204392161018227,1.6286959300867627,0.4740477018665412,-0.883748644411523,1.2025246892383248,1.883748644411523,0.6812239551731982
119,Safe-Safe,4.275539124738354,1.5868582063992187,0.3207996404822626,0.12987952918922485,0.5144909952189886,0.8701204708107751,0.3556294755917866
120,Unsafe-Unsafe,5.222156525244168,1.5832052920223105,0.28355707451355444,-0.1809829120862323,1.1082047372841062,1.1809829120862323,0.07277817480212612
121,Safe-Safe,8.242737284756732,1.576893400124564,0.5149105590661877,0.08929190803324905,0.8030719240303855,0.910708091966751,0.10763616793636543
122,Unsafe-Unsafe,2.43710464069329,1.601366576203275,0.5509902685752718,-0.5630661898194556,1.1437450712162358,1.5630661898194556,0.41932111860321974
123,Safe-Safe,0.904604228271053,1.6422097164456988,0.4994313569087953,0.028157948545268985,0.5415397834017508,0.971842051454731,0.4303022680529802
124,Safe-Safe,2.2642604624322047,1.6037473749216593,0.47872548496338957,0.12308144531461596,0.643001331429533,0.876918554685384,0.23391722325585107
125,Unsafe-Unsafe,1.0981685722130936,1.6330451821906593,0.5299582442115318,-1.0096320997053567,1.1629374974595241,2.0096320997053567,0.8466946022458326
126,Safe-Safe,3.17257668208199,1.5937603732452439,0.3094185396021002,0.29018109977733675,0.5173394358256768,0.7098189002226633,0.1924794643969865
127,False Safe,1.876668454179958,1.610339342171673,0.29514851285255717,-0.2146873356321486,0.9885292331082655,1.2146873356321486,0.22615810252388313
128,Safe-Safe,5.0956621309122925,1.5836208317398646,0.44412116644473615,0.19039676992511745,0.6879429860452647,0.8096032300748826,0.12166024402961784
129,False Safe,3.8259904574216406,1.5892001948199048,0.47052590399829824,-0.04641237885797489,0.7736029164520982,1.046412378857975,0.27280946240587667
130,Unsafe-Unsafe,3.1890822614030117,1.5936249195122278,0.36687534164988356,-0.42847397106928,1.2303299104805985,1.42847397106928,0.1981440605886815
131,False Safe,2.591515342448354,1.5994659695613855,0.3575328264517183,-0.3011962464062199,0.8000354093773195,1.30119624640622,0.5011608370289004
132,False Safe,1.424469883327308,1.6212623402517994,0.3193355568123945,-0.2776517617848959,0.8535270220073985,1.277651761784896,0.42412473977749743
133,Unsafe-Unsafe,4.823920514023704,1.5845813610922486,0.25676198837340963,-0.4069999405717146,1.0904198550253836,1.4069999405717146,0.316580085546331
134,False Safe,1.4209747653825449,1.6213653696919377,0.35705676669228786,-0.34475267029316337,0.7216033428302006,1.3447526702931634,0.6231493274629628
135,Safe-Safe,0.9133858164976957,1.6417590141919187,0.3525780348885365,0.13445665067117563,0.5733535295539234,0.8655433493288244,0.292189819774901
136,Unsafe-Unsafe,6.292655026975703,1.5803166755463558,0.5498072131113656,-0.06153594037292365,1.023417615783607,1.0615359403729236,0.03811832458931663
137,Safe-Safe,2.7364965141366944,1.597847959937236,0.3087507187920731,0.06438097760138739,0.5823000915692882,0.9356190223986126,0.3533189308293244
138,Unsafe-Unsafe,1.760438012692821,1.6127484837140695,0.484404609667845,-0.363489056976515,1.1023184676353406,1.363489056976515,0.26117058934117443
139,Safe-Safe,1.275395132983246,1.6260359142899319,0.3987754095915066,0.0226326058622367,0.8542428147244068,0.9773673941377633,0.12312457941335653
140,False Safe,3.009237616565307,1.5951706797888257,0.2942365909971072,-0.14849978232846395,0.9453562699392737,1.148499782328464,0.20314351238919026
141,Safe-Safe,1.7243178736019436,1.6135467559910066,0.48427955645596577,0.09181557896863124,0.641339952476951,0.9081844210313688,0.2668444685544178
142,Unsafe-Unsafe,5.448019482547992,1.5825079287671575,0.32815909241525043,-0.6012811780461751,1.321259070486168,1.601281178046175,0.2800221075600071
143,False Safe,0.8865868942624268,1.6431441557602238,0.5715031096091102,-0.3857821616859076,0.954984983915963,1.3857821616859076,0.43079717776994464
144,Unsafe-Unsafe,1.236330841370358,1.6274759989529912,0.31944024759316497,-1.5573445021525392,1.295817562805161,2.557344502152539,1.2615269393473783
145,Safe-Safe,5.583037083750974,1.5821161541059903,0.28399718769669424,0.2435142568618368,0.7120683717482204,0.7564857431381632,0.04441737138994284
146,Unsafe-Unsafe,5.714944390149625,1.5817500875999984,0.3046581368779794,-0.4461859478627057,1.1928121475811855,1.4461859478627057,0.25337380028152023
147,False Safe,1.6901839217197883,1.6143243732700694,0.4949841750374229,-0.1417499555649997,0.8564078608818755,1.1417499555649997,0.2853420946831242
148,False Safe,1.6484972247599656,1.615306069618062,0.40528184208285456,-0.06534189255401879,0.8613956544052386,1.0653418925540188,0.2039462381487802
149,Safe-Safe,2.37585194950135,1.6021774388881034,0.3021939246716569,0.3448701760992108,0.4875402704837267,0.6551298239007892,0.1675895534170625
150,False Safe,1.7718522493580455,1.6125013152543324,0.30947732804903705,-0.39089562690832946,0.5830198888384297,1.3908956269083295,0.8078757380698998
151,False Safe,5.019746696753642,1.583879505571531,0.5265253164864271,-0.011818060276548081,0.9168253060804203,1.011818060276548,0.09499275419612774
152,Unsafe-Unsafe,1.1271300254051584,1.6318133897671208,0.5294360482819097,-0.5424133703669747,1.0358326482825873,1.5424133703669747,0.5065807220843874
153,False Safe,6.413466543992669,1.5800476350618768,0.4890408064553819,-0.15251578914121633,0.973967013092434,1.1525157891412163,0.17854877604878228
154,Safe-Safe,2.1076604887818045,1.6061769315991286,0.519956383802395,0.0789384776277674,0.5138886433828042,0.9210615223722326,0.40717287898942844
155,Safe-Safe,5.83651234025207,1.5814264103441456,0.35317308425432437,0.1032767342696278,0.7653897578210149,0.8967232657303722,0.13133350790935727
156,Safe-Safe,5.3413987197300425,1.5828303028084132,0.4529984881297594,0.06244508533279858,0.80130689397385,0.9375549146672014,0.1362480206933514
157,Safe-Safe,1.04177781831345,1.6355464894371718,0.5741167471337991,0.20213056237032812,0.5504422978078245,0.7978694376296719,0.24742713982184739
158,False Safe,3.3458576567317593,1.592397269175959,0.43424291459755404,-0.11404805766890269,0.9543404740927334,1.1140480576689027,0.15970758357616932
159,Unsafe-Unsafe,1.8974387226672869,1.6099328066473828,0.5443532958512852,-0.6622411210352532,1.1753090306348608,1.6622411210352532,0.4869320904003924
160,Safe-Safe,1.253491808478858,1.626836442936357,0.2646954464846886,0.012355606794515972,0.7047561030879061,0.987644393205484,0.2828882901175779
161,False Safe,1.418665091535398,1.6214336403972922,0.539798777713151,-0.2350579032466007,0.7659943325881284,1.2350579032466007,0.46906357065847226
162,Safe-Safe,6.036159192001502,1.580921351256094,0.3517984815476718,0.09744729348178571,0.7977555951575589,0.9025527065182143,0.10479711136065539
163,Unsafe-Unsafe,7.100759462610479,1.578681981866706,0.48703546807873416,-0.4927798419033065,1.3564830471643663,1.4927798419033065,0.13629679473894019
164,Unsafe-Unsafe,2.2434704570061834,1.6040539912216405,0.4872726956636941,-0.6927760786922228,1.5608040308972329,1.6927760786922228,0.13197204779498994
165,Unsafe-Unsafe,0.9536891520151138,1.6397318554321696,0.4694359544067338,-0.791442760575604,1.1827739873086442,1.791442760575604,0.6086687732669598
166,False Safe,1.8275469804694504,1.611328966579917,0.27792224224258844,-0.054088712566544794,0.8763470516137056,1.0540887125665448,0.17774166095283916
167,Unsafe-Unsafe,2.3033289427989008,1.6031834898287003,0.5577547523900684,-0.6656104144607724,1.1273440945597937,1.6656104144607724,0.5382663199009787
168,False Safe,1.0469729701099915,1.6353102811915337,0.4359019355984265,-0.04563496429065106,0.6875168047075975,1.045634964290651,0.3581181595830536
169,False Safe,1.8061593378220853,1.611772670767452,0.41480487602025534,-0.12060722883678121,0.8198259195395309,1.1206072288367812,0.30078130929725033
170,Safe-Safe,5.1454723861530285,1.5834549459433636,0.43206387058836937,0.15193144472183373,0.7303180334964687,0.8480685552781663,0.11775052178169754
171,False Safe,3.7207714539542733,1.5898374450180548,0.5427204482764139,-0.11923810332944185,0.9710117302187717,1.1192381033294418,0.1482263731106701
172,Safe-Safe,7.240395096930334,1.5784345662292802,0.3545156405025531,0.38664617799271184,0.5373762515799426,0.6133538220072882,0.07597757042734554
173,Unsafe-Unsafe,3.1127490354475786,1.5942618999390477,0.3663063298540996,-0.5483941428341086,1.153359361752854,1.5483941428341086,0.39503478108125467
174,Unsafe-Unsafe,1.6118018803671972,1.616200686858272,0.5078480163649768,-0.6979383864453557,1.1952657754848584,1.6979383864453557,0.5026726109604973
175,Unsafe-Unsafe,2.4839471093119676,1.6007690625013669,0.5210691928847724,-0.4209113458389595,1.0841175590080148,1.4209113458389595,0.33679378683094474
176,Unsafe-Unsafe,1.3829606686582363,1.6225081322879227,0.42269301536238996,-1.3638976999192889,1.4094483916030787,2.363897699919289,0.9544493083162102
177,Unsafe-Unsafe,4.0812824005269155,1.5877975951773946,0.5674587122923561,-0.2871309334734431,1.0168945215524392,1.287130933473443,0.2702364119210039
178,Unsafe-Unsafe,1.6250648450496201,1.6158739639469566,0.5315358414268473,-0.3002805145155214,1.1902985387948288,1.3002805145155214,0.10998197572069257
179,Safe-Safe,1.2697562063941272,1.626240337992627,0.4273761073679864,0.07149695266602984,0.5590392535245209,0.9285030473339702,0.36946379380944927
180,Safe-Safe,2.461184856079885,1.6010570373649593,0.573074604226659,0.25217867123453275,0.4709376413836924,0.7478213287654673,0.2768836873817749
181,False Safe,1.5129391193685298,1.6187632637221319,0.5521635624186919,-0.20817177146743515,0.8103251449573344,1.2081717714674352,0.3978466265101007
182,Unsafe-Unsafe,2.362051554002919,1.6023649405353697,0.5213476793650226,-0.6386983817863017,1.3295433973352262,1.6386983817863017,0.3091549844510755
183,Safe-Safe,3.557312098185195,1.5908942694004724,0.2784198059264339,0.03789693784872894,0.7955548890637132,0.9621030621512711,0.16654817308755787
184,Unsafe-Unsafe,1.037150507591683,1.635757873563462,0.46833669981957965,-0.7392537937084651,1.1267449773009917,1.7392537937084651,0.6125088164074735
185,Safe-Safe,1.0132472528591527,1.6368647739299558,0.2647710548326796,0.20251352240272258,0.5145923868975638,0.7974864775972774,0.2828940906997136
186,False Safe,3.0728318053808614,1.5946060169478875,0.2985883448367573,-0.09027902287771572,0.8140719787844212,1.0902790228777157,0.27620704409329455
187,Unsafe-Unsafe,7.097546579860724,1.5786877831937072,0.35035438732638463,-0.331769084128007,1.2048275188947914,1.331769084128007,0.12694156523321554
188,Safe-Safe,6.165806965962784,1.5806098112198432,0.5067182760221531,0.326400522275314,0.6279634740908754,0.673599477724686,0.045636003633810596
189,Safe-Safe,6.0135261808157745,1.5809770283254085,0.45624607617113605,0.19890434341311902,0.6567849205977182,0.801095656586881,0.14431073598916278
190,False Safe,3.0451581699306707,1.594849206752872,0.3787676755577522,-0.0242896113426998,0.9256953557342779,1.0242896113426998,0.09859425560842194
191,False Safe,4.614180806383598,1.5853936519155158,0.5099845615630608,-0.10257177794556949,0.9813588507239086,1.1025717779455695,0.12121292722166088
192,Safe-Safe,6.494646635555892,1.5798721472243276,0.2657912775684196,0.0691902058504339,0.7990413465348108,0.9308097941495661,0.13176844761475526
193,Safe-Safe,3.832868865666177,1.5891596345499615,0.4083062311458723,0.17471279149829444,0.5970424543058478,0.8252872085017056,0.22824475419585777
194,Unsafe-Unsafe,1.261683428229368,1.6265350029006416,0.3838992162615813,-0.42856502212629066,1.0463701543498694,1.4285650221262907,0.3821948677764213
195,Unsafe-Unsafe,3.436916543059547,1.5917298760549943,0.4388636088039311,-0.5820253950403376,1.3463664536856446,1.5820253950403376,0.235658941354693
196,False Safe,0.8860424095985728,1.6431725941273263,0.3591463781307169,-0.49427236603946967,0.7380553589015443,1.4942723660394697,0.7562170071379254
197,Unsafe-Unsafe,1.6287962952835706,1.615782737065796,0.4641878926567262,-1.0525990130020375,1.3773550860446244,2.0525990130020375,0.6752439269574131
198,Unsafe-Unsafe,2.007735290363838,1.6078847493351869,0.5059650071728491,-0.840684098216572,1.3920861906257431,1.840684098216572,0.44859790759082885
199,False Safe,2.4931937486189075,1.600653338905881,0.40788823588678047,-0.14309412835210322,0.6921906715210834,1.1430941283521032,0.45090345683101984
200,Safe-Safe,1.8445129141270091,1.6109825942612837,0.4279447811246709,0.26853367671347206,0.5254614394640721,0.7314663232865279,0.20600488382245585
201,False Safe,1.7829624668477724,1.6122630250243963,0.568432816073651,-0.30314302484900213,0.800579526410388,1.3031430248490021,0.5025634984386141
202,Unsafe-Unsafe,8.107900415060959,1.5770795597884484,0.5674837723963201,-0.08335319305004596,1.046527713570942,1.083353193050046,0.03682547947910386
203,False Safe,1.9421825777748114,1.6090800559505554,0.356581951955102,-0.045802932232023474,0.6561452893153701,1.0458029322320235,0.3896576429166534
204,Unsafe-Unsafe,2.3173573898282314,1.6029848342997737,0.5451955153106657,-0.979711332089477,1.417749655690559,1.979711332089477,0.5619616763989179
205,False Safe,1.1218079466357775,1.6320371055552518,0.40990514664063066,-0.16365672096157202,0.8012286125385484,1.163656720961572,0.36242810842302364
206,False Safe,1.614808414490592,1.6161262836043797,0.4700545773143365,-0.20610327447722532,0.9215100415127482,1.2061032744772253,0.28459323296447714
207,Unsafe-Unsafe,4.670607211227831,1.5851685409393352,0.572496168688061,-0.08296028358446295,1.019488251546318,1.082960283584463,0.063472032038145
208,Safe-Safe,7.150407973122355,1.5785929622593535,0.32951912404056205,0.18199220609296674,0.6792418517834352,0.8180077939070333,0.13876594212359805
209,False Safe,1.8169887109678644,1.6115470120026998,0.5157634642219014,-0.19900997070519222,0.9876449719971735,1.1990099707051922,0.21136499870801873
210,Unsafe-Unsafe,1.0968423192356251,1.6331024396159486,0.4590458450137293,-0.6915133969034986,1.3401640225191074,1.6915133969034986,0.3513493743843912
211,False Safe,0.976374543790155,1.638621496145705,0.3350655424491054,-0.05952891575914676,0.6354390421286156,1.0595289157591468,0.4240898736305312
212,False Safe,6.4246643514386195,1.5800231804464118,0.525644546883842,-0.07870591017185569,0.9264028980900606,1.0787059101718557,0.15230301208179509
213,Safe-Safe,8.097439802470006,1.5770942492545497,0.5095785422458801,0.1822938013624038,0.7184282014553759,0.8177061986375962,0.0992779971822203
214,Unsafe-Unsafe,2.1279805481283662,1.6058453991079846,0.29092226648694436,-0.22013133278626396,1.0563799316770175,1.220131332786264,0.16375140110924646
215,Unsafe-Unsafe,1.0831522612132738,1.633697859071953,0.28154721391921905,-0.6433965334176539,1.0928651875981443,1.643396533417654,0.5505313458195096
216,False Safe,1.3756911615983625,1.622731377747175,0.4872722313251574,-0.24178621703087066,0.8992464156808118,1.2417862170308707,0.3425398013500589
217,False Safe,3.811404883349475,1.5892866387780653,0.35676573073238355,-0.06361386520202106,0.869006343664896,1.063613865202021,0.19460752153712502
218,False Safe,2.334813401384513,1.6027403923740895,0.3157544438214893,-0.13147784993628608,0.9414154014262885,1.131477849936286,0.19006244850999754
219,Safe-Safe,8.305954436851717,1.5768081086458903,0.484774840166475,0.3860815418227015,0.5508672122232819,0.6139184581772985,0.06305124595401657
220,Safe-Safe,7.472559906023118,1.5780426421662315,0.368335393189687,0.27632560832253616,0.6289118979122048,0.7236743916774638,0.09476249376525903
221,Safe-Safe,6.163500569550196,1.5806152459552618,0.5738610388216691,0.2421264584748829,0.5792946724241703,0.7578735415251171,0.17857886910094678
222,False Safe,2.3492410340947307,1.6025406243839078,0.47372953631554476,-0.1205244339699787,0.5050810272280785,1.1205244339699787,0.6154434067419002
223,Safe-Safe,6.873189637885366,1.5791055742077889,0.5493647175883002,0.16146770887125284,0.5847068924263504,0.8385322911287472,0.25382539870239673
224,Safe-Safe,6.4606906978354495,1.5799450449034256,0.4392699739757077,0.02611552149498131,0.8715693889549764,0.9738844785050187,0.10231508955004232
225,Safe-Safe,1.5069061582129128,1.6189272485541455,0.5394193695670729,0.06072069639233135,0.6521844088489762,0.9392793036076686,0.28709489475869243
226,False Safe,2.2871880738457895,1.603414536988952,0.281653146903621,-0.07127673685619085,0.9438842330413085,1.0712767368561908,0.12739250381488232
227,False Safe,3.3181896149298717,1.5926064748523088,0.5366555492949907,-0.08448575522685497,0.9610170849277222,1.084485755226855,0.12346867029913278
228,Safe-Safe,5.9826194482418575,1.5810536960295705,0.36361084024798995,0.2709175488474448,0.6389085151041047,0.7290824511525552,0.09017393604845048
229,Safe-Safe,8.001028213455982,1.5772313609334279,0.30022864677677685,0.3024826184170073,0.6392091274817548,0.6975173815829927,0.058308254101237855
230,False Safe,5.502769762420467,1.5823469055259416,0.3732230492077451,-0.0023431413905721232,0.8763899984973462,1.0023431413905721,0.1259531428932259
231,Safe-Safe,6.915828035171087,1.5790242010954587,0.5171747806855018,0.18540997275017268,0.7170995923144619,0.8145900272498273,0.09749043493536547
232,Unsafe-Unsafe,5.306774074106156,1.5829375783329325,0.3957658497489443,-0.1871415130359526,1.0721685314128437,1.1871415130359526,0.11497298162310887
233,Safe-Safe,3.229714804176707,1.5932966608341932,0.4926274267837781,0.21490158657359038,0.6582904776441286,0.7850984134264096,0.126807935782281
234,False Safe,2.3585449095407967,1.602412873717887,0.39845442465547815,-0.29330244029224395,0.9375350186842376,1.293302440292244,0.35576742160800634
235,False Safe,5.949270141821004,1.5811372594154085,0.5343218413435257,-0.10348059322858849,0.7577964046528897,1.1034805932285885,0.3456841885756988
236,False Safe,1.1417283797256295,1.6312057855839708,0.3846535672981245,-0.13397857786114442,0.8041021089501317,1.1339785778611444,0.32987646891101274
237,False Safe,7.625761761217313,1.5777964458049218,0.41267155701674274,-0.24322805532300396,0.9425675796563152,1.243228055323004,0.30066047566668874
238,Unsafe-Unsafe,5.001505916673624,1.5839427393509924,0.5432766522054215,-0.5681136701183715,1.4915595578636363,1.5681136701183715,0.0765541122547353
239,False Safe,2.2884708390219273,1.6033960769977642,0.5533399261699851,-0.06879106283801528,0.6727484936823914,1.0687910628380153,0.39604256915562386
240,Unsafe-Unsafe,1.4141901801588355,1.6215663351071345,0.5269406948717457,-1.5607204649688597,1.4406104829822128,2.5607204649688597,1.120109981986647
241,Unsafe-Unsafe,1.730007540320992,1.6134193599621771,0.5476993880481014,-0.4392930699909685,1.0644390926391807,1.4392930699909685,0.3748539773517878
242,False Safe,1.8484502882105607,1.6109029065636014,0.25768864972276084,-0.48196251580754845,0.9232713601532408,1.4819625158075485,0.5586911556543076
243,False Safe,0.996654693749505,1.6376479001637962,0.5146988429055344,-0.06126289243747207,0.7691870399540475,1.061262892437472,0.2920758524834246
244,False Safe,2.7468052633249975,1.5977384763396258,0.41765764376166614,-0.06708002625976062,0.9249290000968102,1.0670800262597606,0.1421510261629504
245,Safe-Safe,3.561553282880665,1.5908657532258461,0.5267595740712212,0.1652648727581405,0.7328696518853076,0.8347351272418595,0.10186547535655188
246,False Safe,1.059766710328628,1.634733607451063,0.5080168941474215,-0.3421927570036978,0.6181179365585346,1.3421927570036978,0.7240748204451631
247,False Safe,1.6127126815746746,1.6161781259680277,0.3016342223144675,-0.584887280569989,0.8818551045893539,1.584887280569989,0.703032175980635
248,Safe-Safe,6.821622631021213,1.5792052713622144,0.5318879606773054,0.012638465533067134,0.9198839686119317,0.9873615344669329,0.0674775658550012
249,False Safe,1.099461454504802,1.6329894374832878,0.43703121972614184,-0.22970195443583674,0.7321907953895112,1.2297019544358367,0.4975111590463256
250,False Safe,2.495956845090539,1.6006188977952016,0.565995085299582,-0.35510588549219446,0.9819921964260171,1.3551058854921945,0.37311368906617737
251,False Safe,7.01164589747142,1.5788447553011686,0.5660860707320239,-0.07454658115511625,0.9969940076269759,1.0745465811551163,0.07755257352814038
252,Unsafe-Unsafe,2.576497559495519,1.5996423773812156,0.4487553891234687,-0.6259745645383001,1.2170019617182302,1.6259745645383001,0.40897260282007
253,Unsafe-Unsafe,0.9662729429874747,1.639113164114976,0.44158321224052716,-0.6992304601331558,1.0099624361374488,1.6992304601331558,0.689268023995707
254,False Safe,3.61631719804819,1.590502916471672,0.45978895845548345,-0.08298614684387973,0.9277208582348413,1.0829861468438797,0.15526528860903843
255,Safe-Safe,1.1595665918220412,1.6304752363435913,0.28243828161497814,0.14628393916731397,0.642235795877331,0.853716060832686,0.211480264955355
256,Safe-Safe,2.224008338870593,1.6043452617799847,0.3672591067970165,0.04854723717910325,0.5675112023189962,0.9514527628208967,0.38394156050190054
257,False Safe,3.3977196278437907,1.5920132687443873,0.4503218680926426,-0.0615613303404805,0.924208107643043,1.0615613303404805,0.13735322269743755
258,False Safe,4.914028375403974,1.5842520043093293,0.38464355805172695,-0.1318790978373081,0.9162257346633952,1.1318790978373081,0.21565336317391293
